Timestamp,Available
2019-07-20 23:44:00,185
2019-07-20 23:58:00,200
2019-07-21 00:14:00,220
2019-07-21 00:29:00,243
2019-07-21 00:44:00,278
2019-07-21 00:59:00,312
2019-07-21 01:14:00,347
2019-07-21 01:29:00,382
2019-07-21 01:44:00,397
2019-07-21 01:59:00,419
2019-07-21 02:13:00,430
2019-07-21 02:28:00,452
2019-07-21 02:44:00,473
2019-07-21 02:59:00,491
2019-07-21 03:14:00,506
2019-07-21 03:29:00,520
2019-07-21 03:44:00,527
2019-07-21 03:59:00,534
2019-07-21 04:10:00,541
2019-07-21 04:28:00,550
2019-07-21 04:43:00,558
2019-07-21 04:56:00,590
2019-07-21 05:14:00,593
2019-07-21 05:23:00,594
2019-07-21 05:38:00,597
2019-07-21 05:48:00,597
2019-07-21 06:14:00,600
2019-07-21 06:23:00,601
2019-07-21 06:43:00,607
2019-07-21 06:43:00,607
2019-07-21 06:43:00,607
2019-07-21 06:43:00,607
2019-07-21 07:42:00,609
2019-07-21 07:42:00,609
2019-07-21 08:09:00,610
2019-07-21 08:23:00,607
2019-07-21 08:23:00,607
2019-07-21 08:58:00,605
2019-07-21 09:01:00,603
2019-07-21 09:28:00,595
2019-07-21 09:41:00,587
2019-07-21 09:59:00,578
2019-07-21 10:14:00,578
2019-07-21 10:28:00,579
2019-07-21 10:44:00,580
2019-07-21 10:59:00,583
2019-07-21 11:08:00,586
2019-07-21 11:29:00,587
2019-07-21 11:42:00,587
2019-07-21 11:59:00,584
2019-07-21 12:11:00,583
2019-07-21 12:29:00,592
2019-07-21 12:44:00,595
2019-07-21 12:58:00,594
2019-07-21 13:14:00,589
2019-07-21 13:29:00,586
2019-07-21 13:44:00,578
2019-07-21 13:58:00,560
2019-07-21 14:13:00,551
2019-07-21 14:29:00,543
2019-07-21 14:44:00,527
2019-07-21 14:59:00,518
2019-07-21 15:14:00,508
2019-07-21 15:28:00,498
2019-07-21 15:40:00,485
2019-07-21 15:59:00,477
2019-07-21 16:14:00,461
2019-07-21 16:30:00,447
2019-07-21 16:44:00,434
2019-07-21 16:59:00,425
2019-07-21 17:14:00,424
2019-07-21 17:27:00,416
2019-07-21 17:44:00,410
2019-07-21 17:59:00,413
2019-07-21 18:13:00,420
2019-07-21 18:29:00,420
2019-07-21 18:42:00,416
2019-07-21 18:59:00,415
2019-07-21 19:12:00,414
2019-07-21 19:29:00,415
2019-07-21 19:44:00,421
2019-07-21 19:59:00,421
2019-07-21 20:14:00,424
2019-07-21 20:28:00,430
2019-07-21 20:44:00,432
2019-07-21 20:59:00,432
2019-07-21 21:14:00,438
2019-07-21 21:29:00,433
2019-07-21 21:44:00,433
2019-07-21 21:58:00,437
2019-07-21 22:14:00,453
2019-07-21 22:26:00,455
2019-07-21 22:42:00,468
2019-07-21 22:58:00,476
2019-07-21 23:14:00,485
2019-07-21 23:29:00,494
2019-07-21 23:43:00,504
2019-07-21 23:57:00,516
2019-07-22 00:14:00,526
2019-07-22 00:29:00,543
2019-07-22 00:44:00,555
2019-07-22 00:59:00,573
2019-07-22 01:14:00,589
2019-07-22 01:29:00,597
2019-07-22 01:42:00,604
2019-07-22 01:56:00,606
2019-07-22 02:13:00,611
2019-07-22 02:18:00,613
2019-07-22 02:41:00,615
2019-07-22 02:54:00,616
2019-07-22 03:14:00,620
2019-07-22 03:29:00,624
2019-07-22 03:32:00,625
2019-07-22 03:56:00,626
2019-07-22 04:14:00,629
2019-07-22 04:28:00,632
2019-07-22 04:40:00,633
2019-07-22 04:57:00,634
2019-07-22 04:57:00,634
2019-07-22 05:23:00,635
2019-07-22 05:44:00,634
2019-07-22 05:44:00,634
2019-07-22 06:06:00,635
2019-07-22 06:28:00,637
2019-07-22 06:43:00,637
2019-07-22 06:50:00,639
2019-07-22 07:13:00,638
2019-07-22 07:29:00,637
2019-07-22 07:43:00,636
2019-07-22 07:58:00,625
2019-07-22 08:14:00,613
2019-07-22 08:25:00,615
2019-07-22 08:43:00,610
2019-07-22 08:59:00,603
2019-07-22 09:08:00,600
2019-07-22 09:29:00,596
2019-07-22 09:41:00,594
2019-07-22 09:59:00,591
2019-07-22 10:10:00,587
2019-07-22 10:22:00,582
2019-07-22 10:44:00,579
2019-07-22 10:57:00,578
2019-07-22 11:11:00,576
2019-07-22 11:26:00,582
2019-07-22 11:44:00,575
2019-07-22 11:54:00,573
2019-07-22 12:12:00,573
2019-07-22 12:24:00,574
2019-07-22 12:39:00,566
2019-07-22 12:58:00,561
2019-07-22 13:14:00,560
2019-07-22 13:25:00,557
2019-07-22 13:44:00,549
2019-07-22 13:58:00,534
2019-07-22 14:13:00,520
2019-07-22 14:29:00,515
2019-07-22 14:41:00,506
2019-07-22 14:59:00,500
2019-07-22 15:14:00,497
2019-07-22 15:29:00,489
2019-07-22 15:43:00,488
2019-07-22 15:59:00,484
2019-07-22 16:14:00,485
2019-07-22 16:29:00,488
2019-07-22 16:43:00,495
2019-07-22 16:59:00,489
2019-07-22 17:13:00,498
2019-07-22 17:29:00,502
2019-07-22 17:44:00,499
2019-07-22 17:59:00,499
2019-07-22 18:12:00,497
2019-07-22 18:29:00,497
2019-07-22 18:44:00,494
2019-07-22 18:58:00,484
2019-07-22 19:13:00,480
2019-07-22 19:29:00,472
2019-07-22 19:41:00,468
2019-07-22 19:59:00,459
2019-07-22 20:12:00,466
2019-07-22 20:29:00,460
2019-07-22 20:41:00,458
2019-07-22 20:54:00,456
2019-07-22 21:12:00,456
2019-07-22 21:26:00,458
2019-07-22 21:43:00,456
2019-07-22 21:59:00,462
2019-07-22 22:14:00,467
2019-07-22 22:29:00,468
2019-07-22 22:44:00,476
2019-07-22 22:58:00,486
2019-07-22 23:12:00,498
2019-07-22 23:26:00,508
2019-07-22 23:45:00,520
2019-07-22 23:59:00,532
2019-07-23 00:14:00,552
2019-07-23 00:24:00,562
2019-07-23 00:44:00,578
2019-07-23 00:59:00,589
2019-07-23 01:13:00,592
2019-07-23 01:29:00,596
2019-07-23 01:43:00,609
2019-07-23 01:59:00,611
2019-07-23 02:13:00,619
2019-07-23 02:19:00,622
2019-07-23 02:42:00,623
2019-07-23 02:59:00,625
2019-07-23 03:10:00,630
2019-07-23 03:17:00,631
2019-07-23 03:32:00,632
2019-07-23 03:59:00,635
2019-07-23 03:59:00,635
2019-07-23 04:21:00,636
2019-07-23 04:40:00,639
2019-07-23 04:40:00,639
2019-07-23 05:09:00,640
2019-07-23 05:09:00,640
2019-07-23 05:41:00,639
2019-07-23 05:57:00,642
2019-07-23 06:12:00,645
2019-07-23 06:29:00,646
2019-07-23 06:44:00,646
2019-07-23 06:44:00,646
2019-07-23 06:44:00,646
2019-07-23 06:44:00,646
2019-07-23 07:44:00,642
2019-07-23 07:59:00,636
2019-07-23 08:09:00,630
2019-07-23 08:29:00,621
2019-07-23 08:35:00,621
2019-07-23 08:55:00,618
2019-07-23 09:11:00,605
2019-07-23 09:29:00,600
2019-07-23 09:38:00,596
2019-07-23 09:57:00,591
2019-07-23 10:14:00,584
2019-07-23 10:29:00,583
2019-07-23 10:43:00,574
2019-07-23 10:59:00,569
2019-07-23 11:14:00,564
2019-07-23 11:23:00,561
2019-07-23 11:42:00,561
2019-07-23 11:57:00,553
2019-07-23 12:13:00,542
2019-07-23 12:29:00,542
2019-07-23 12:34:00,538
2019-07-23 12:59:00,538
2019-07-23 13:14:00,541
2019-07-23 13:30:00,531
2019-07-23 13:44:00,523
2019-07-23 13:59:00,518
2019-07-23 14:14:00,509
2019-07-23 14:29:00,501
2019-07-23 14:41:00,499
2019-07-23 14:59:00,499
2019-07-23 15:14:00,501
2019-07-23 15:29:00,503
2019-07-23 15:43:00,498
2019-07-23 15:59:00,499
2019-07-23 16:14:00,499
2019-07-23 16:28:00,502
2019-07-23 16:43:00,510
2019-07-23 16:58:00,520
2019-07-23 17:14:00,528
2019-07-23 17:29:00,537
2019-07-23 17:44:00,534
2019-07-23 17:59:00,531
2019-07-23 18:12:00,528
2019-07-23 18:29:00,524
2019-07-23 18:45:00,518
2019-07-23 18:54:00,509
2019-07-23 19:13:00,508
2019-07-23 19:29:00,493
2019-07-23 19:44:00,472
2019-07-23 19:59:00,469
2019-07-23 20:14:00,459
2019-07-23 20:26:00,460
2019-07-23 20:44:00,447
2019-07-23 20:58:00,445
2019-07-23 21:13:00,446
2019-07-23 21:27:00,447
2019-07-23 21:44:00,448
2019-07-23 22:00:00,442
2019-07-23 22:14:00,451
2019-07-23 22:28:00,455
2019-07-23 22:44:00,462
2019-07-23 22:59:00,473
2019-07-23 23:14:00,485
2019-07-23 23:27:00,498
2019-07-23 23:43:00,512
2019-07-23 23:58:00,523
2019-07-24 00:12:00,531
2019-07-24 00:29:00,538
2019-07-24 00:38:00,540
2019-07-24 00:59:00,559
2019-07-24 01:14:00,567
2019-07-24 01:29:00,578
2019-07-24 01:40:00,583
2019-07-24 01:57:00,590
2019-07-24 02:15:00,593
2019-07-24 02:27:00,597
2019-07-24 02:43:00,604
2019-07-24 02:55:00,607
2019-07-24 03:14:00,611
2019-07-24 03:24:00,614
2019-07-24 03:32:00,615
2019-07-24 03:32:00,615
2019-07-24 04:12:00,616
2019-07-24 04:12:00,616
2019-07-24 04:12:00,616
2019-07-24 04:12:00,616
2019-07-24 05:01:00,617
2019-07-24 05:28:00,617
2019-07-24 05:28:00,617
2019-07-24 05:46:00,618
2019-07-24 06:10:00,619
2019-07-24 06:30:00,620
2019-07-24 06:34:00,621
2019-07-24 06:48:00,622
2019-07-24 07:14:00,622
2019-07-24 07:14:00,622
2019-07-24 07:44:00,617
2019-07-24 07:58:00,613
2019-07-24 08:12:00,605
2019-07-24 08:26:00,599
2019-07-24 08:44:00,592
2019-07-24 08:57:00,593
2019-07-24 09:13:00,588
2019-07-24 09:28:00,586
2019-07-24 09:39:00,585
2019-07-24 09:56:00,578
2019-07-24 10:12:00,570
2019-07-24 10:29:00,566
2019-07-24 10:42:00,566
2019-07-24 10:58:00,564
2019-07-24 11:10:00,566
2019-07-24 11:29:00,563
2019-07-24 11:43:00,559
2019-07-24 11:59:00,556
2019-07-24 12:10:00,551
2019-07-24 12:27:00,554
2019-07-24 12:44:00,557
2019-07-24 12:55:00,557
2019-07-24 13:10:00,560
2019-07-24 13:29:00,557
2019-07-24 13:44:00,547
2019-07-24 13:57:00,536
2019-07-24 14:14:00,524
2019-07-24 14:29:00,513
2019-07-24 14:44:00,509
2019-07-24 15:00:00,505
2019-07-24 15:10:00,502
2019-07-24 15:29:00,502
2019-07-24 15:44:00,501
2019-07-24 15:48:00,500
2019-07-24 16:12:00,501
2019-07-24 16:29:00,511
2019-07-24 16:41:00,523
2019-07-24 16:59:00,528
2019-07-24 17:14:00,540
2019-07-24 17:27:00,547
2019-07-24 17:43:00,547
2019-07-24 17:57:00,551
2019-07-24 18:14:00,547
2019-07-24 18:29:00,542
2019-07-24 18:41:00,533
2019-07-24 18:59:00,524
2019-07-24 19:14:00,513
2019-07-24 19:29:00,498
2019-07-24 19:44:00,482
2019-07-24 19:58:00,474
2019-07-24 20:13:00,466
2019-07-24 20:30:00,451
2019-07-24 20:44:00,440
2019-07-24 20:58:00,428
2019-07-24 21:14:00,408
2019-07-24 21:29:00,394
2019-07-24 21:44:00,388
2019-07-24 21:59:00,370
2019-07-24 22:14:00,362
2019-07-24 22:29:00,364
2019-07-24 22:42:00,358
2019-07-24 22:58:00,356
2019-07-24 23:12:00,367
2019-07-24 23:28:00,379
2019-07-24 23:44:00,390
2019-07-24 23:59:00,400
2019-07-25 00:13:00,410
2019-07-25 00:28:00,425
2019-07-25 00:43:00,440
2019-07-25 00:59:00,457
2019-07-25 01:13:00,476
2019-07-25 01:28:00,495
2019-07-25 01:44:00,513
2019-07-25 01:59:00,525
2019-07-25 02:14:00,532
2019-07-25 02:28:00,543
2019-07-25 02:40:00,546
2019-07-25 02:59:00,552
2019-07-25 03:12:00,560
2019-07-25 03:29:00,568
2019-07-25 03:41:00,574
2019-07-25 03:58:00,581
2019-07-25 04:13:00,585
2019-07-25 04:28:00,590
2019-07-25 04:42:00,591
2019-07-25 04:59:00,596
2019-07-25 05:10:00,597
2019-07-25 05:24:00,598
2019-07-25 05:42:00,603
2019-07-25 05:58:00,604
2019-07-25 06:12:00,607
2019-07-25 06:12:00,607
2019-07-25 06:44:00,607
2019-07-25 06:44:00,607
2019-07-25 07:07:00,608
2019-07-25 07:25:00,607
2019-07-25 07:25:00,607
2019-07-25 07:59:00,605
2019-07-25 08:13:00,594
2019-07-25 08:29:00,584
2019-07-25 08:40:00,584
2019-07-25 08:58:00,583
2019-07-25 09:12:00,581
2019-07-25 09:22:00,578
2019-07-25 09:42:00,572
2019-07-25 09:58:00,568
2019-07-25 10:14:00,562
2019-07-25 10:26:00,555
2019-07-25 10:43:00,553
2019-07-25 10:59:00,553
2019-07-25 11:12:00,553
2019-07-25 11:28:00,555
2019-07-25 11:43:00,558
2019-07-25 11:58:00,559
2019-07-25 12:11:00,562
2019-07-25 12:29:00,563
2019-07-25 12:43:00,565
2019-07-25 12:53:00,567
2019-07-25 13:12:00,567
2019-07-25 13:28:00,564
2019-07-25 13:44:00,554
2019-07-25 13:57:00,545
2019-07-25 14:13:00,524
2019-07-25 14:27:00,519
2019-07-25 14:44:00,514
2019-07-25 14:55:00,517
2019-07-25 15:12:00,515
2019-07-25 15:29:00,518
2019-07-25 15:41:00,517
2019-07-25 15:59:00,519
2019-07-25 16:12:00,519
2019-07-25 16:29:00,525
2019-07-25 16:44:00,529
2019-07-25 16:57:00,556
2019-07-25 17:14:00,559
2019-07-25 17:29:00,554
2019-07-25 17:43:00,558
2019-07-25 17:59:00,558
2019-07-25 18:14:00,554
2019-07-25 18:29:00,545
2019-07-25 18:43:00,533
2019-07-25 18:58:00,524
2019-07-25 19:14:00,508
2019-07-25 19:29:00,498
2019-07-25 19:43:00,495
2019-07-25 19:59:00,485
2019-07-25 20:10:00,475
2019-07-25 20:29:00,469
2019-07-25 20:44:00,463
2019-07-25 20:59:00,460
2019-07-25 21:14:00,452
2019-07-25 21:28:00,447
2019-07-25 21:43:00,432
2019-07-25 22:00:00,426
2019-07-25 22:14:00,435
2019-07-25 22:29:00,441
2019-07-25 22:42:00,439
2019-07-25 22:58:00,448
2019-07-25 23:14:00,453
2019-07-25 23:28:00,469
2019-07-25 23:44:00,486
2019-07-25 23:59:00,492
2019-07-26 00:14:00,502
2019-07-26 00:29:00,520
2019-07-26 00:43:00,539
2019-07-26 00:59:00,546
2019-07-26 01:10:00,552
2019-07-26 01:28:00,559
2019-07-26 01:44:00,562
2019-07-26 02:00:00,572
2019-07-26 02:11:00,575
2019-07-26 02:29:00,582
2019-07-26 02:41:00,585
2019-07-26 02:55:00,589
2019-07-26 03:13:00,589
2019-07-26 03:28:00,596
2019-07-26 03:39:00,598
2019-07-26 03:58:00,602
2019-07-26 04:13:00,605
2019-07-26 04:27:00,607
2019-07-26 04:41:00,609
2019-07-26 04:59:00,610
2019-07-26 05:06:00,611
2019-07-26 05:24:00,614
2019-07-26 05:39:00,615
2019-07-26 05:50:00,615
2019-07-26 06:08:00,616
2019-07-26 06:28:00,616
2019-07-26 06:28:00,616
2019-07-26 06:28:00,616
2019-07-26 07:00:00,617
2019-07-26 07:22:00,614
2019-07-26 07:44:00,608
2019-07-26 07:57:00,607
2019-07-26 08:13:00,603
2019-07-26 08:26:00,599
2019-07-26 08:44:00,592
2019-07-26 08:59:00,589
2019-07-26 09:10:00,586
2019-07-26 09:29:00,582
2019-07-26 09:44:00,575
2019-07-26 09:57:00,567
2019-07-26 10:13:00,560
2019-07-26 10:29:00,561
2019-07-26 10:44:00,550
2019-07-26 10:59:00,552
2019-07-26 11:13:00,548
2019-07-26 11:29:00,545
2019-07-26 11:43:00,544
2019-07-26 11:54:00,545
2019-07-26 12:11:00,542
2019-07-26 12:29:00,541
2019-07-26 12:41:00,542
2019-07-26 12:58:00,545
2019-07-26 13:15:00,543
2019-07-26 13:29:00,542
2019-07-26 13:44:00,533
2019-07-26 13:58:00,529
2019-07-26 14:12:00,525
2019-07-26 14:28:00,524
2019-07-26 14:40:00,523
2019-07-26 14:59:00,522
2019-07-26 15:12:00,523
2019-07-26 15:29:00,520
2019-07-26 15:44:00,520
2019-07-26 15:58:00,517
2019-07-26 16:13:00,518
2019-07-26 16:29:00,532
2019-07-26 16:44:00,528
2019-07-26 16:59:00,526
2019-07-26 17:14:00,518
2019-07-26 17:24:00,514
2019-07-26 17:44:00,510
2019-07-26 17:58:00,507
2019-07-26 18:13:00,489
2019-07-26 18:26:00,487
2019-07-26 18:44:00,467
2019-07-26 18:59:00,450
2019-07-26 19:14:00,428
2019-07-26 19:29:00,408
2019-07-26 19:43:00,375
2019-07-26 19:59:00,345
2019-07-26 20:14:00,315
2019-07-26 20:29:00,260
2019-07-26 20:44:00,203
2019-07-26 20:59:00,156
2019-07-26 21:14:00,90
2019-07-26 21:29:00,22
2019-07-26 21:43:00,19
2019-07-26 21:56:00,9
2019-07-26 22:14:00,15
2019-07-26 22:29:00,25
2019-07-26 22:43:00,34
2019-07-26 22:59:00,63
2019-07-26 23:14:00,38
2019-07-26 23:29:00,46
2019-07-26 23:44:00,58
2019-07-26 23:59:00,90
2019-07-27 00:14:00,135
2019-07-27 00:29:00,166
2019-07-27 00:44:00,184
2019-07-27 00:59:00,220
2019-07-27 01:14:00,261
2019-07-27 01:29:00,292
2019-07-27 01:44:00,323
2019-07-27 01:59:00,353
2019-07-27 02:14:00,382
2019-07-27 02:29:00,406
2019-07-27 02:43:00,435
2019-07-27 02:59:00,453
2019-07-27 03:14:00,485
2019-07-27 03:30:00,502
2019-07-27 03:44:00,518
2019-07-27 03:59:00,530
2019-07-27 04:14:00,545
2019-07-27 04:26:00,551
2019-07-27 04:41:00,553
2019-07-27 04:55:00,556
2019-07-27 05:04:00,558
2019-07-27 05:28:00,563
2019-07-27 05:42:00,566
2019-07-27 05:52:00,566
2019-07-27 06:01:00,567
2019-07-27 06:26:00,572
2019-07-27 06:30:00,573
2019-07-27 06:53:00,575
2019-07-27 07:09:00,576
2019-07-27 07:22:00,579
2019-07-27 07:22:00,579
2019-07-27 07:51:00,580
2019-07-27 08:08:00,581
2019-07-27 08:20:00,581
2019-07-27 08:38:00,580
2019-07-27 08:58:00,581
2019-07-27 09:14:00,579
2019-07-27 09:28:00,580
2019-07-27 09:42:00,577
2019-07-27 09:59:00,573
2019-07-27 10:13:00,571
2019-07-27 10:28:00,566
2019-07-27 10:40:00,564
2019-07-27 10:57:00,561
2019-07-27 11:14:00,562
2019-07-27 11:29:00,559
2019-07-27 11:44:00,554
2019-07-27 11:58:00,551
2019-07-27 12:14:00,551
2019-07-27 12:29:00,545
2019-07-27 12:41:00,538
2019-07-27 12:55:00,539
2019-07-27 13:12:00,533
2019-07-27 13:29:00,534
2019-07-27 13:45:00,529
2019-07-27 13:59:00,526
2019-07-27 14:13:00,525
2019-07-27 14:29:00,512
2019-07-27 14:43:00,501
2019-07-27 14:58:00,496
2019-07-27 15:14:00,485
2019-07-27 15:29:00,480
2019-07-27 15:44:00,471
2019-07-27 15:59:00,460
2019-07-27 16:14:00,451
2019-07-27 16:29:00,440
2019-07-27 16:44:00,440
2019-07-27 16:59:00,450
2019-07-27 17:14:00,459
2019-07-27 17:30:00,467
2019-07-27 17:44:00,461
2019-07-27 17:58:00,468
2019-07-27 18:13:00,466
2019-07-27 18:28:00,464
2019-07-27 18:44:00,459
2019-07-27 18:59:00,434
2019-07-27 19:14:00,405
2019-07-27 19:29:00,402
2019-07-27 19:44:00,364
2019-07-27 19:59:00,315
2019-07-27 20:14:00,289
2019-07-27 20:29:00,283
2019-07-27 20:44:00,269
2019-07-27 20:59:00,262
2019-07-27 21:15:00,253
2019-07-27 21:28:00,251
2019-07-27 21:44:00,234
2019-07-27 21:59:00,222
2019-07-27 22:14:00,241
2019-07-27 22:29:00,288
2019-07-27 22:44:00,350
2019-07-27 22:59:00,365
2019-07-27 23:14:00,372
2019-07-27 23:24:00,373
2019-07-27 23:43:00,384
2019-07-27 23:58:00,395
2019-07-28 00:12:00,411
2019-07-28 00:28:00,419
2019-07-28 00:44:00,449
2019-07-28 00:59:00,488
2019-07-28 01:14:00,511
2019-07-28 01:29:00,529
2019-07-28 01:42:00,538
2019-07-28 01:55:00,545
2019-07-28 02:12:00,553
2019-07-28 02:29:00,563
2019-07-28 02:42:00,573
2019-07-28 02:59:00,586
2019-07-28 03:11:00,591
2019-07-28 03:29:00,597
2019-07-28 03:42:00,602
2019-07-28 03:55:00,605
2019-07-28 04:10:00,607
2019-07-28 04:28:00,610
2019-07-28 04:43:00,613
2019-07-28 04:57:00,614
2019-07-28 05:09:00,618
2019-07-28 05:09:00,618
2019-07-28 05:39:00,621
2019-07-28 05:51:00,620
2019-07-28 06:11:00,621
2019-07-28 06:26:00,625
2019-07-28 06:26:00,625
2019-07-28 06:56:00,627
2019-07-28 06:56:00,627
2019-07-28 06:56:00,627
2019-07-28 06:56:00,627
2019-07-28 06:56:00,627
2019-07-28 08:00:00,628
2019-07-28 08:15:00,629
2019-07-28 08:15:00,629
2019-07-28 08:56:00,630
2019-07-28 09:05:00,630
2019-07-28 09:26:00,629
2019-07-28 09:38:00,628
2019-07-28 09:55:00,631
2019-07-28 10:14:00,625
2019-07-28 10:27:00,621
2019-07-28 10:44:00,615
2019-07-28 10:59:00,603
2019-07-28 11:14:00,601
2019-07-28 11:29:00,601
2019-07-28 11:44:00,598
2019-07-28 11:59:00,601
2019-07-28 12:13:00,606
2019-07-28 12:29:00,609
2019-07-28 12:44:00,605
2019-07-28 12:57:00,608
2019-07-28 13:13:00,607
2019-07-28 13:29:00,602
2019-07-28 13:44:00,591
2019-07-28 13:59:00,569
2019-07-28 14:13:00,551
2019-07-28 14:29:00,530
2019-07-28 14:44:00,519
2019-07-28 15:00:00,509
2019-07-28 15:12:00,502
2019-07-28 15:29:00,492
2019-07-28 15:44:00,481
2019-07-28 15:56:00,459
2019-07-28 16:14:00,438
2019-07-28 16:29:00,406
2019-07-28 16:44:00,406
2019-07-28 16:59:00,396
2019-07-28 17:14:00,390
2019-07-28 17:29:00,391
2019-07-28 17:42:00,384
2019-07-28 17:59:00,387
2019-07-28 18:13:00,391
2019-07-28 18:27:00,387
2019-07-28 18:44:00,387
2019-07-28 18:59:00,384
2019-07-28 19:14:00,386
2019-07-28 19:29:00,397
2019-07-28 19:44:00,397
2019-07-28 19:59:00,394
2019-07-28 20:14:00,399
2019-07-28 20:28:00,400
2019-07-28 20:43:00,400
2019-07-28 20:59:00,402
2019-07-28 21:14:00,399
2019-07-28 21:29:00,393
2019-07-28 21:44:00,395
2019-07-28 21:59:00,398
2019-07-28 22:14:00,426
2019-07-28 22:29:00,462
2019-07-28 22:42:00,485
2019-07-28 22:59:00,506
2019-07-28 23:14:00,514
2019-07-28 23:28:00,520
2019-07-28 23:43:00,527
2019-07-28 23:59:00,542
2019-07-29 00:14:00,549
2019-07-29 00:23:00,553
2019-07-29 00:44:00,571
2019-07-29 00:57:00,581
2019-07-29 01:11:00,588
2019-07-29 01:29:00,594
2019-07-29 01:44:00,598
2019-07-29 01:58:00,603
2019-07-29 02:13:00,610
2019-07-29 02:25:00,614
2019-07-29 02:44:00,618
2019-07-29 02:55:00,620
2019-07-29 03:13:00,626
2019-07-29 03:28:00,627
2019-07-29 03:28:00,627
2019-07-29 03:54:00,632
2019-07-29 04:07:00,633
2019-07-29 04:27:00,637
2019-07-29 04:38:00,639
2019-07-29 04:51:00,658
2019-07-29 04:51:00,658
2019-07-29 05:25:00,659
2019-07-29 05:41:00,659
2019-07-29 05:48:00,658
2019-07-29 06:09:00,659
2019-07-29 06:19:00,660
2019-07-29 06:32:00,661
2019-07-29 06:32:00,661
2019-07-29 07:10:00,658
2019-07-29 07:28:00,657
2019-07-29 07:44:00,648
2019-07-29 07:58:00,642
2019-07-29 08:12:00,635
2019-07-29 08:28:00,630
2019-07-29 08:44:00,618
2019-07-29 09:58:00,593
2019-07-29 10:14:00,587
2019-07-29 10:29:00,584
2019-07-29 10:44:00,580
2019-07-29 10:58:00,581
2019-07-29 11:14:00,576
2019-07-29 11:14:00,576
2019-07-29 11:43:00,573
2019-07-29 11:48:00,572
2019-07-29 12:13:00,571
2019-07-29 12:29:00,572
2019-07-29 12:43:00,572
2019-07-29 12:59:00,568
2019-07-29 13:12:00,570
2019-07-29 13:29:00,569
2019-07-29 13:42:00,568
2019-07-29 13:59:00,566
2019-07-29 14:11:00,563
2019-07-29 14:27:00,562
2019-07-29 14:43:00,552
2019-07-29 14:59:00,549
2019-07-29 15:14:00,545
2019-07-29 15:30:00,547
2019-07-29 15:43:00,552
2019-07-29 15:59:00,553
2019-07-29 16:13:00,564
2019-07-29 16:29:00,572
2019-07-29 16:44:00,587
2019-07-29 16:58:00,601
2019-07-29 17:14:00,613
2019-07-29 17:29:00,618
2019-07-29 17:43:00,634
2019-07-29 17:57:00,640
2019-07-29 18:14:00,645
2019-07-29 18:29:00,647
2019-07-29 18:44:00,642
2019-07-29 18:58:00,641
2019-07-29 19:13:00,640
2019-07-29 19:27:00,633
2019-07-29 19:44:00,633
2019-07-29 19:59:00,632
2019-07-29 20:10:00,633
2019-07-29 20:24:00,633
2019-07-29 20:38:00,636
2019-07-29 20:47:00,635
2019-07-29 21:09:00,634
2019-07-29 21:29:00,638
2019-07-29 21:38:00,639
2019-07-29 21:55:00,641
2019-07-29 22:14:00,649
2019-07-29 22:28:00,659
2019-07-29 22:44:00,659
2019-07-29 22:58:00,663
2019-07-29 23:13:00,669
2019-07-29 23:25:00,672
2019-07-29 23:41:00,674
2019-07-29 23:41:00,674
2019-07-30 00:12:00,677
2019-07-30 00:28:00,678
2019-07-30 00:42:00,680
2019-07-30 00:50:00,683
2019-07-30 01:03:00,684
2019-07-30 01:03:00,684
2019-07-30 01:34:00,685
2019-07-30 01:34:00,685
2019-07-30 01:34:00,685
2019-07-30 01:34:00,685
2019-07-30 01:34:00,685
2019-07-30 01:34:00,685
2019-07-30 03:11:00,686
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 03:16:00,687
2019-07-30 05:53:00,686
2019-07-30 06:08:00,687
2019-07-30 06:08:00,687
2019-07-30 06:08:00,687
2019-07-30 06:08:00,687
2019-07-30 07:02:00,685
2019-07-30 07:27:00,678
2019-07-30 07:42:00,671
2019-07-30 07:58:00,666
2019-07-30 08:13:00,658
2019-07-30 08:29:00,653
2019-07-30 08:44:00,646
2019-07-30 08:59:00,638
2019-07-30 09:14:00,628
2019-07-30 09:29:00,625
2019-07-30 09:43:00,620
2019-07-30 09:58:00,611
2019-07-30 10:13:00,605
2019-07-30 10:25:00,601
2019-07-30 10:44:00,595
2019-07-30 10:56:00,591
2019-07-30 11:14:00,590
2019-07-30 11:28:00,586
2019-07-30 11:42:00,589
2019-07-30 11:59:00,584
2019-07-30 12:13:00,579
2019-07-30 12:25:00,581
2019-07-30 12:41:00,584
2019-07-30 12:54:00,581
2019-07-30 13:12:00,578
2019-07-30 13:29:00,570
2019-07-30 13:44:00,560
2019-07-30 13:59:00,555
2019-07-30 14:10:00,553
2019-07-30 14:29:00,551
2019-07-30 14:43:00,549
2019-07-30 14:55:00,542
2019-07-30 15:15:00,541
2019-07-30 15:29:00,545
2019-07-30 15:41:00,543
2019-07-30 15:59:00,534
2019-07-30 16:14:00,544
2019-07-30 16:29:00,552
2019-07-30 16:44:00,558
2019-07-30 16:59:00,565
2019-07-30 17:13:00,580
2019-07-30 17:29:00,585
